AgreedID,Speaker_id,MeetingID,faction,Chapter,faction1,office num 2,Speech_Len,Speech_Lem_basic,Speech_Lem_N,meet_type
10771,12236,2005,Lib,1376.2,0,2,57,considero adventus papa genero mutatio sto fiat viriliter bellum pars patrimonus sollicito octus offero pecunia necessitas teneo gens florence prope metus britonus patrimonium gero bellum colligo auxilium sto arbitrium dictum octus,adventus papa mutatio sto fiat bellum pars patrimonus octus pecunia gens florence metus britonus patrimonium bellum auxilium arbitrium dictum octus,r
10772,1119,2005,NA,1376.2,RI,1,12,omnia provideo custodia terra prope pisas,omnia custodia terra pisas,r
10773,9760,2006,Lib,1376.2,0,2,12,petitio contra magnate popularis procedo exhibeo,petitio magnate popularis,r
10774,1119,2006,NA,1376.2,RI,1,35,petitio opteo pono partitus delibero consilium mitto offero faba ceterus | petitus magnatus imo pono partitus sicut placeo offero faba ceterus,petitio partitus consilium faba | magnatus imo partitus faba,r
10775,2074,2007,P.G.,1376.2,0,2,70,uxor padua restituo pecunia commune debus | confirmatio officium octus debeo procedus offero faba ceterus | relo decem_libertas habeo sciscito postis refero offero ceterus | dico octus electio poto sindicus extractus nemin muto volo aviso aliquo probus vir fiat,uxor padua pecunia commune debus | confirmatio officium octus procedus faba | decem_libertas | octus electio sindicus vir fiat,r
10776,1119,2007,NA,1376.2,RI,1,59,fiat rogatio amicus padua titulus ambaxiator differo alis restituo denarius | devetus hacto observo poto observo nihil fiat contra | factum refirmo octo volo procedo tempus offero ceterus | relo decem_libertas habeo duo collegium scio totus postea provideo,fiat rogatio amicus padua titulus denarius | devetus nihil fiat | factum octo tempus | decem_libertas collegium totus,r
10777,9760,2008,Lib,1376.2,0,2,36,solvo uxor padua pecunia debeo commune | item confirmo octo procedo | scio a decem_libertas vel vel alius prout placeo dico scio,uxor padua pecunia commune | octo | decem_libertas,r
10779,7781,2009,NA,1376.2,AL,,54,adunator que frustrator provideo decem_libertas fiant | pecunia que debeo uxor padua accipio pecunia que camera saltem usque v milla florence residuus accipio mutuo a civis fiat exactio residuus prestantiarium officialis gabella alis restituo,adunator frustrator decem_libertas fiant | pecunia uxor padua pecunia camera v milla civis fiat exactio prestantiarium gabella,r
10780,5227,2009,NA,1376.2,0,1,57,decem_libertas exploro diligenter factus adunatio frustratus | pecunia solvo uxor padua procuro camerariis habeo pecunia praestantia vel alius subito satisfio | item offitialis avillarius reformatio scribanus reliqua necessitas compello officium imponedo necessitas singulus mensis secundum indigentia communis certus quantitas pecunia,decem_libertas factus adunatio frustratus | pecunia uxor padua camerariis pecunia praestantia | avillarius reformatio scribanus reliqua officium necessitas mensis indigentia quantitas pecunia,r
10781,12236,2010,Lib,1376.2,0,2,34,confirmatio octus officialis procedo extractio nonagintasex | alius petitus que communis procedo alius supersedeo petitio contra civis magnate pono hodie,confirmatio octus officialis extractio nonagintasex | petitus petitio civis magnate,r
10782,5227,2010,NA,1376.2,0,1,24,provideo circa refirma octus officialis balia guerra lvus fiat alis procedo extractio nonagintasex fiat quantus celeriter,octus officialis balia lvus fiat alis extractio fiat,r
10783,2074,2010,P.G.,1376.2,0,2,42,turchio dico cipio rebeus cremona debeo recipio libra d beneficium arma audio relator collegium nullus dictum quantitas beneficium arma habeo,turchio rebeus cremona libra d beneficium arma relator collegium dictum quantitas beneficium arma,r
10785,9760,2011,Lib,1376.2,0,2,19,scribo filippus distructio fortilitius volo vulterannus octo provideo prout placeo,filippus distructio vulterannus octo,a
10787,23147,2011,Lib,1376.2,RI,,35,scribo vulterranus rogo destructio considero tempus qualitas procedo presens sto propono rogo habeo magnus consilium civis quodelibero bene,vulterranus destructio tempus qualitas propono consilium civis,a
10788,12236,2012,Lib,1376.2,0,2,132,regratio cardinalis hostiensis portuensis bonum intentio octo_balia mitto orator portus pisanus vel alius factum pax habeo respectus colligatus valeo conturbo | circus negocium perugia subvenio gens libertas conservo sollicito octo_guerer habeo circa factum provideo celeriter | habeo pecunia eligo collegium provideo subito habeo pecunia necessitas | habeo officialis avillarious ordino nserinmesser quantus pecunia possibilis necessitas | circa ambaxiator que extra octo provideo revoco | secretum communis nolo multum scio octo volo | guerra adventus papa viriliter prosequor ostendo potentia communis,bonum intentio octo_balia orator portus pisanus factum pax respectus | circus negocium perugia gens libertas octo_guerer factum | pecunia collegium pecunia | officialis avillarious nserinmesser pecunia | circa octo | secretum octo | guerra adventus papa potentia,r
10789,1119,2012,NA,1376.2,RI,1,148,caute ago colloquium pax recipio deceptio octo_balie mitto orator fidus guelf informatio fiat concorditer lego colligatia significo bernabone (person) colligo totus | circa perugia negocium provideo octus libertas conservo subvenio gens requiro | circus pecunia habo collegium nuper invenio x milla florence uxor padua habeo provideo circa habeo pecunia necessitas | ambaxiator que extra octo provideo sicut placeo | secretum pando sicut placeo curo scio plus octus | guerra viriliter fiat ceterus | avillarius cogo pono singularis mensis certus quantitas pecunia communis que taxo multum communis necessarius | octo provideo exonero gens inutilis commune habitus respectus bonus nuper conduco,colloquium pax deceptio octo_balie orator guelf informatio fiat colligatia bernabone (person) totus | circa negocium octus libertas gens | circus pecunia collegium x milla florence uxor padua pecunia | octo | secretum octus | guerra fiat | avillarius mensis quantitas pecunia | octo gens commune respectus bonus,r
10790,2074,2013,P.G.,1376.2,0,2,126,sepe habeo officialis deputo pecunia habo sollicito bene viriliter procuro balis oportunus habeo viium milla florence presens accipio mutuo a civis | laurenter chiarozus revoco a terra piscia remitto alius officium extractus alius extraho locus | gens sufficientia mitto perugia sinister occurro debeo mitto civis que trincia procedo novitas patico octus | captus furtum procedo invenio sine culpa habitus informatio innocentia libero offero | factum montecatinus nihil consulo donec audio alius pars | bernardus sala securitas peto,officialis pecunia balis viium milla florence civis | laurenter chiarozus terra piscia officium extractus locus | gens sufficientia perugia civis trincia novitas octus | captus furtum culpa informatio innocentia | factum montecatinus nihil pars | bernardus sala securitas,r
10791,33287,2013,Lib,1376.2,0,1,75,habeo officialis deputo invenio pecunia sollicito quolis mensis mitto commuus pecunia taxo fiat praestantia | laurentus gonfaloniere | mitto gens perugia contra trincia novitas procedo remaneo providentia octo_balia | captus furtum gonfaloniere | factum montecatinus audio alius pars postea consulo | bernabus licentia sine voluntas creditor,officialis pecunia mensis commuus pecunia praestantia | laurentus gonfaloniere | gens perugia trincia novitas providentia octo_balia | captus furtum gonfaloniere | factum montecatinus pars | bernabus licentia voluntas,r
10792,10660,2014,NA,1376.2,0,2,14,octus mitto orator verbes prout informatio voo,octus orator verbes,r
10793,33287,2014,Lib,1376.2,0,1,20,octo_guerer provideo circa dictus ambaxiator prout sicut ie placeo utiliatus honor communis,octo_guerer honor,r
10794,25807,2015,NA,1376.2,AL,1.2,124,deo balis officialis avillarius vendo sine tempus prefixio gravo emo bonus clericus  | provideo clericus vendo possessio vita alis communis | duodecim praestantia exigo residuus exigo impono gonfaloniere alis ordino impono gonfaloniere sedecim gonfaloniere gonfaloniere | pono comitatinus solvo soldus xxx libra totus mensis december | gabella vinum sollicito exigo presens totus mensis december proximus exigo totus comitatus | impono fenerator comitas totus mensis november regulator refero collegium tunc approbo | camerarius sindicatus debeo totus presens mensis november residuo,balis avillarius tempus prefixio clericus  | clericus possessio vita communis | praestantia gonfaloniere gonfaloniere sedecim gonfaloniere gonfaloniere | comitatinus soldus xxx libra mensis december | gabella vinum mensis december proximus comitatus | fenerator comitas mensis regulator collegium | camerarius sindicatus mensis,r
10795,1119,2015,NA,1376.2,RI,1.2,17,factum ambaxiator bologna octo_guerrus audio secundum respondeo,factum ambaxiator bologna octo_guerrus,r
10796,1119,2016,NA,1376.2,RI,2,44,petitio octo_guerre peto presens saltem xx milla florenus requiro civis habilis mutuo acquiro mutuus persona collegium viius milla florenus deficio numerus xx milla florenus,petitio octo_guerre xx milla florenus civis persona collegium viius milla florenus numerus milla florenus,r
10797,2074,2017,P.G.,1376.2,0,2,140,licentia peto rodulfus primus facies considero novitas immineo periculosus nihilominus remaneo arbitrium octo_guerre | custodia monasterium semptus obreo abbas transmitto prout procuro abbas proficio hominus guelf florence scribo cardinalis florence custodia fiat sinister occurro | dico gravo beneficia cardinalus ursina florentines ubaldinus gravor salvus octo promiservo ubaldinus observo | verbum dictum capitaneus populus tractatus perusinus scribo communis perugia viriliter inquiro veritas punio culpabilis exprimo popularis vel magnate | factum vulterraria fortilitia destruo volo dico officialis guerra prout scribo fiat dulx verbum turbo,licentia rodulfus facies novitas arbitrium | custodia monasterium abbas abbas hominus guelf florence florence custodia fiat | beneficia cardinalus ursina florentines ubaldinus octo ubaldinus | verbum dictum populus tractatus perugia veritas popularis magnate | factum vulterraria fortilitia officialis fiat dulx verbum,r
10798,16675,2017,NA,1376.2,0,2,66,littera receptus adventus papa civitas lucana seu pisana mitto solemnus ambaxiator pisa lucas gndo periculum immineo fiat ambaxiator prudens confido communis baldus ridolfus respondeo commune contento ceterus propter indignator populus dubito periculum ceterus cardinalis carbonensen,littera adventus papa civitas lucana pisana solemnus pisa lucas periculum fiat ambaxiator baldus ridolfus commune indignator populus periculum carbonensen,r
10799,4338,2017,Lib,1376.2,0,1,83,gonfaloniere salvus ambaxiator mitto lucas pisas mitto secrete amor petrus franciscus giunigia operor proprium recipio terra provideo gens vallis nebulem sanctus miniatus alius terra circumsto | salvus scribo cardinalis abbas septem remaneo delibero | licentia que peto cardinalis cardinalis scribo tunc respondeo utilis nisus,gonfaloniere ambaxiator lucas pisas amor petrus franciscus giunigia proprium terra gens vallis nebulem miniatus terra | abbas | licentia nisus,r
10800,9760,2018,Lib,1376.2,0,2,43,quantum capio partitus mitto orator pisa lucas reparo papa accepto ibidem pertineo guerra sequor fiat octo_guerer utiliter tute communis,partitus orator pisa lucas papa guerra octo_guerer communis,r
10802,10660,2019,NA,1376.2,0,2,98,sine octo_balie eligo duo solemnis orator maturus prudens mitto bologna conservo civitas libertas teneo gens quantus plus sollicito | electio capitaneus guerra refirmo rodulfus habeo alis alter electio precedo | transitus peto bituricensen teneo consilium civis donec locus fermo ambaxiator mitto primo quorsum evado inceptum | factum executor dico ghibelline certus mitto electio reverentia communis firmus eligo,octo_balie orator bologna civitas libertas gens | electio capitaneus rodulfus electio | transitus bituricensen consilium civis locus ambaxiator inceptum | factum executor ghibelline electio reverentia firmus,r
10803,5227,2019,NA,1376.2,0,1,121,refirmo rodulfus tempus sex mensis octo_guerer alius provideo prout placeo | adventus papa mitto orator lucas pisa prout alis consultum fortifico gens fronterium | orator peto bituriensis mitto salvus octus guerra mitto alius nuovus propername transittus peto octo provideo decerno reputo bene factum | nuovus octus vado bologna compono motus dico provideo gens oportunus | factum esculus sollicito octo provideo pellicus circa dico gonete cittadella exiveo | factum executor mitto electio | pisanus requiratio novus papa intimo,rodulfus tempus mensis octo_guerer | adventus papa orator lucas pisa consultum gens fronterium | orator octus guerra nuovus propername transittus octo | nuovus octus bologna motus gens | factum esculus octo pellicus gonete cittadella | factum executor electio | pisanus papa,r
